x1,x2,x3,x4
1.4600913337386907,3.7133004189326186,-1.3484416296387167,4.121995879394034
-9.183716094939275,3.6321206986903514,4.997794848658808,3.7739627752698857
-9.629029211791316,2.5679638100971123,1.747562702958561,6.531990118803723
-8.63352840902963,4.22909608598437,5.716445128630192,2.1928215676993417
-9.637798225971856,2.0730261089295006,1.046854269882827,5.563891181773019
-9.53830511397739,2.876127739250483,3.5785068569993137,3.0144643890485443
2.27299985488009,3.2637022883559443,0.015997908792503734,5.963902203877223
1.073046500474503,0.9392505192596237,-0.14494732494553786,5.679089636133819
-8.119993721848019,3.898636922627183,1.303481781898826,5.825669570121297
-8.024023244226166,3.54521432450967,2.20697587952902,6.817368162456661
-9.976721004728226,2.3415604925198936,1.695643695563491,8.014930989284714
-9.850948547107313,2.760751692351838,4.8597464416456075,4.25667180916583
-9.489168457296797,4.532587185306138,2.382734062048299,7.130912295269924
-9.401597679165603,3.3814063074519893,5.643580651309772,3.9037457029120244
2.7962169755558746,2.7537025506012918,-0.4480838780221267,7.93112825172874
-9.091495611465952,2.542529490594371,4.536326059504384,3.052676800878
-7.810962389417783,4.3406122292153455,2.127608690625043,4.832731866466624
-7.850365934191767,4.464202610264154,0.7245517413861913,7.920285349071868
0.668078684753127,3.264334782552147,0.4192172599137598,5.732914817784809
-8.726228249900704,1.8124841232244964,5.859746706783524,4.763280055894577
-9.052651090049247,2.087281261543091,4.91123780027973,2.4944359884058636
-9.190271042943538,1.016476850227589,6.1190829625008885,1.4019450886763098
-7.857786418260813,1.7132070145319342,3.4933403137507115,6.074234413102517
3.192892377070771,3.5457020736394664,-1.2760314441245229,6.189286879223967
2.1188469757358916,1.9902468773044109,-3.2645664780689447,6.715884529776202
-8.843866338645729,1.3119145863994652,1.7320771486128217,8.517848897946557
-9.129412167189535,3.584557158185623,2.4108650313555064,6.414263512151652
2.4423228027496533,1.2276025611652621,-1.15448358759794,6.153542580305132
2.0098134004414,4.81222441710783,-0.9654078544458624,7.057954296522874
-9.263628446987472,3.4452112139240594,5.8121043182511904,3.9329323159015
-9.91126945251487,3.546532610858597,5.4487488591788935,3.17170231286312
-8.12370294883844,3.4885402776818397,0.6295661614373858,5.220737201361903
-8.072702006317744,2.9517419871374977,5.338042673813709,5.207571826731691
-8.928378450665939,3.5718491650448208,6.604265946262246,2.013658168828744
3.060215815216351,2.46619925289534,0.07230495956868066,6.348653350059938
1.1638394811673543,3.671248699989146,0.10901870151112458,6.027324497013248
-7.137786653514339,3.6234541153901323,0.8208738007601033,8.187646832616695
2.2349643461587707,4.288547284756681,0.445762461532188,6.240464718600552
-7.83598317676627,4.094196216324416,-0.013112208509577616,6.050068923781072
0.5396427789301714,5.271560692081412,-2.5523655279106032,5.222428876923681
-6.960627750730123,4.417679162628072,4.100404960813481,4.2070818878645335
-9.750155810835661,3.6321637378375606,0.9338299423858529,5.2055006000021695
-9.215063072186757,2.7570338773733156,1.1670911572625147,6.793735050850438
-7.805942190456538,4.125923094483619,4.500444029393539,3.3295128624954873
-9.049584507919798,3.029948740726335,5.42668511078197,3.008546650896566
3.4012486471937837,0.9824634874353917,-2.136924674421007,6.940717865243457
1.2328736893504078,2.387130470710854,-1.7619358434500612,7.316501823997758
2.115411623641174,3.3812027604269534,0.4431637037528833,4.517325760355147
1.4828019325002735,2.932120528304953,0.23785585305949475,5.518822243450622
3.126544887138609,2.593917271933852,-0.5084064599040632,6.900292534665739
-8.887658656966627,3.0091104240772943,3.9345159195929673,4.776394927988501
-10.075576244432952,3.130638463140329,3.165720755871318,8.122266057530268
-7.829636341726437,2.726638710116939,5.244613704757499,2.6455759342491025
1.8897940694344069,2.692430546014532,-2.647406794357334,4.9083038142812825
-8.33670288782739,3.449208230574069,5.195206224903207,2.4607484372991673
-8.74978152840844,1.8662124578502122,1.113005175648624,7.145520427064192
-9.093765246226173,2.5809214598860675,5.732124602802073,3.6763302428073446
2.474237137685576,2.2945686226506536,-1.9717030146489953,7.309036681059003
-8.172781069258573,4.363813264033687,1.2909479767651653,8.013881857364005
-8.766471427178379,2.273318199905562,1.062353116481632,7.105151271104962
-9.554566964406872,2.1762961815268356,0.8879702077387677,6.353949966394439
-0.17681957316591346,3.8224788813682427,-1.6698695563011752,7.420471277710469
-8.82294601715999,4.236354267257255,6.038385716900635,1.6581751715948916
-10.0481890047815,2.2416696202047617,2.791284454650602,7.9866383322547065
-9.879247943463398,3.100164015561015,2.119424398309919,6.408423639619245
1.4996227543264598,3.778303420981114,-0.09628322554196445,5.1603644418136625
1.96597181452911,3.616577255124565,-1.8780346474377523,6.210923216672871
-9.40883458489312,4.480173584398296,1.7127874744400176,8.236310608164448
-8.61470577741331,2.1286006002485443,4.6685078558081035,2.9037838640645464
-8.866885514376527,2.8888671192303788,5.7082418588092665,3.2273727097894636
4.689739601042932,2.0255979744987,-1.1906518349396322,4.9323941729515735
3.1424038794640827,3.6939118365690202,-0.7839201885735706,6.400667192543466
-9.180898846608677,2.4351475390048076,4.9983044822285585,4.164223485929609
-9.03822479506111,2.745245875779475,5.616121091707575,4.5803255500349955
3.815627402884621,2.533677456466972,-0.5723559491327825,7.877734794567918
-10.224331727703998,1.8173717102991807,1.414235029501951,8.650803585324304
2.242331536286455,4.385142832025784,-1.8682032291887836,6.021873329103643
-9.446110428289616,3.5693220645297643,5.913687649536112,3.588339104515575
-9.242075351509198,0.31163309173212594,0.8552698282325968,6.4609548778039665
2.5422425297448696,3.533975304363724,0.7025896321126714,3.8244783167837757
-9.596502549808651,2.7015860504598073,3.8308312932119746,2.130551201160383
3.3780435537180615,2.55945541165716,-0.08588472450506468,7.619174134759266
-8.597458489889192,1.8248994479774827,5.353330616312543,0.9435773542862536
4.134823273474424,3.4864985968288362,-0.7970424099983404,5.803136048175672
0.8706732995152273,2.205220676586066,-0.14242136014990414,5.302736351296798
-9.350931941148808,2.0228563737968885,5.786857709912283,3.159064307668163
-8.370171170206499,2.8470795351458893,0.09081539405304784,4.801542247734113
-7.877246192428059,3.4891648579492713,5.574006579643916,2.687253893238037
-9.491643143632388,2.746067664286078,6.439212967543467,4.775665321623081
-9.014191161279753,3.9603563575640646,5.714587597551419,3.5073052662429296
-7.757564929458768,3.5222207392919507,2.3617161502658286,6.725129124512901
1.5401231569533398,0.8652467415933329,0.07224414476103536,6.3441999160261116
-8.150226712336009,3.577841688467047,2.3234553670001485,6.9104291667041995
3.8527523502736214,2.2060871172597785,-0.8229793751936342,5.937469777806883
-8.154620030039633,2.9999477945151356,0.5719851042541402,7.536103670329334
2.476065498821142,2.4933763386996532,-0.45259401943285693,7.660511353913107
-9.637979265598867,3.2346318072857794,1.7178143526249379,7.58398837223658
-9.041996818680412,2.7504936806392,0.04217688261492336,6.0181688289051465
2.4864233385948102,4.329145627138934,-0.016703910720017978,4.509179950181787
-8.590288622503204,3.316326096174641,6.4128977578554345,3.4156022759170748
-7.257298334353412,2.7838967941920565,1.8896529620195013,6.707431532744754
2.1195059394019893,2.1638869132230214,-1.1857666288037498,8.356242689404688
-7.834006843968851,2.16331691206594,0.7803048789622016,6.871460518838205
2.6625974567465196,2.76746874951628,-1.0208947405032898,6.3103820922848435
-9.02742445972679,4.990972411159019,4.891337434671911,2.4550110069282116
-10.36964693762232,2.7514189311372887,4.896767598672342,2.748772995950131
1.4967935484380424,4.1722454556494615,-2.3478405300358602,4.190969608823287
-8.399462096143955,4.063955908390358,2.8055315368260163,3.2380634042820264
2.5839662536676635,5.460504825689984,-1.1204073320477186,6.693100755825497
-8.451480600520737,3.0459470278029728,4.992327787934707,4.298723142699881
-9.48933689427263,3.244811431282534,3.5901220491090102,3.5858152955399087
-9.037877804382934,4.300177824223985,3.1251964605053373,6.130171578189711
-8.256654906310724,2.46072862566733,4.811186148215027,2.926337382687427
-9.666048597593095,1.6946248757843945,2.250377430393227,6.0372048006631385
-7.66884805558192,3.5845998765242832,1.3419160014336062,5.970495171717992
-9.440548625728391,4.075613164181442,3.7997283432332787,6.982541703566381
-7.727716462149892,3.036802248589706,1.4972967928586087,6.807596777322254
3.346272124399156,2.838392206932164,-1.4249339240298224,7.260243449135642
0.9453623639046027,3.365340306322917,0.6233944833461202,3.7418527574214204
-9.202372613150713,2.6739397318795532,1.7380597002627205,6.209892820430378
0.7323202801879709,2.9653968807645166,-1.1726661703082049,5.437686923588312
1.6489426630163573,3.7683108589938663,-2.564572691697945,9.271591129432613
-9.951501019107937,3.0687729943030595,2.7887521339185026,7.734582024475644
-8.563584142753415,2.080102486823974,3.8310052533333807,7.140756103738143
1.7992233851444974,3.820136458234053,-0.8798677721234598,5.953356165841027
-8.83906764920138,1.7572101003045657,1.907539502997117,8.144042825265334
-8.219661797209243,3.0904940898772044,4.656389430974697,3.218474478155298
2.7063917606545163,2.9292036156480568,-0.6350277617610667,5.688199434497309
-9.693816796390553,3.7651738338863083,5.631934212766635,3.392230952277482
-8.995559433029092,3.342649796927258,0.20241900753384123,7.844326733379349
-9.531076834782214,4.525597727379281,4.978680492087336,2.8950080001003555
1.21841731350578,2.8343552532327,-0.33197097178426316,3.0681708926274323
-10.568080569444092,3.3954810912154003,2.0216656013275665,6.48549802958572
1.5575998876073445,3.1636593421301775,-0.621029343012482,4.712304234249805
2.137338970497049,2.9235775063585336,-1.5729285962001065,5.860492063278676
-8.96032660323286,3.377261904802993,4.51404317613245,2.5274650778288508
-9.958511934401455,1.7327016134062159,2.851358266484689,6.187388788378339
-8.47935264084109,1.7384382753449683,2.1808005151975873,7.538626666589412
-9.73451244504558,3.1512886999927883,2.821509615613714,2.854242732109347
1.2853980830691092,3.641437451937475,-3.3594065226934893,6.53236975668022
-8.49939399964421,4.03606132439514,6.053675140269688,2.129193515431263
-8.162492979281526,3.7260900785187454,4.689621200577029,5.039178767185663
-6.774540640014958,2.833933237770549,2.765613492208378,6.108279895051822
-8.865754481841996,3.151199226589319,4.342000843809439,3.3460313184748474
-9.322274156510236,4.447196474690578,3.2485398659135383,6.844669247105525
-8.343075424530616,3.1472562848894126,4.5371814489588385,4.023706396180499
1.5155320960665084,2.6678426110299207,-0.4559274271737158,5.8762696754875865
-9.23170288595989,2.5046178899385043,1.8069693987064785,8.693274835618396
1.7671833083722368,3.492409282140987,-1.013575754210572,4.472020468363814
1.6040924010168585,1.974143282202709,-1.0358966107688776,5.954822728131317
2.828761022850439,5.696118715663838,-0.6388360486212765,5.567425673464028
-9.745588283360636,2.6643529546240545,1.1114795363645324,7.3299117681303505
-9.631286084187472,1.544221262533808,5.902451225581835,4.269869330749874
-9.927247850172222,1.8455177403242518,5.261777230414633,3.700133175476756
1.6211949894680897,4.132062881900901,-1.6479366822336559,5.312043952941184
1.3705497084835025,2.697348496299531,-0.604167637342941,5.307402820162391
-8.882624583052955,3.8281252888070436,5.476593325724902,1.7603604071371337
-7.336057788395187,2.0723882416520953,5.964759782651489,2.990762496272786
-10.27348661460021,3.731744384182881,5.405815457340491,1.6777497035749536
2.0265577244514303,3.528947982006609,-0.176716795148817,4.832251710510824
1.5266263452695465,3.8767822037814312,1.3901413216126604,4.921624468968827
-6.608274220530552,3.3258485694486453,4.223393355927845,2.9526523239430627
-10.795781379721783,4.10416997643957,3.4231228776152323,3.521242115807679
-7.312087793872677,3.295001404911751,-0.779387526472584,6.9483985723179424
-10.282835330444223,3.1320387080838534,6.23227297011648,4.967757660941588
-7.499691357075447,3.07295046211783,4.2667521484970345,2.7107415179956043
-9.281770336933588,3.2823537140688743,2.3241640465952105,6.281896667412407
1.8637411946664946,1.6083674217421724,-1.4237021015055276,5.225174794226254
-9.226951323005794,1.970337112720955,1.6358118014342544,6.244179522181997
-8.820644440092682,3.867086367677099,5.822135398825189,3.4372631062652697
-8.990540486058046,2.568573956902495,1.9682493637653538,5.962395741124843
-8.997669826446263,3.676633789092381,4.376926242141024,1.9906842718324431
-9.319691724024858,3.269093080276459,0.9092803423820566,6.702371545481679
-8.301075600110213,1.6763082434995482,6.742420286527995,3.4305655486454008
-7.149917996170081,3.879326266445318,3.888119285625525,7.177658635578174
1.9427542230157353,1.2973287298197607,-2.1166211152666206,4.169418179461871
-8.684105370481733,2.9699195431509753,2.5471236423743395,6.917621359316867
-7.396242704423739,2.9088171265057197,5.295294230818288,5.117333892807228
-8.182475957823852,3.7864767530077463,5.31176686005713,2.8835498229663052
-8.493325362799805,1.934674493949168,1.7652477935175392,7.325108068991105
-11.03545996118774,0.9677227477282204,3.5009085345877162,3.2205063544012975
1.6599816063077861,3.628511647870909,-0.8002682914206973,6.17097928624169
1.3449335370852293,0.8526223970652587,-2.2243001938224873,6.447499921595869
-9.107550229197205,3.58877823959164,1.8628552668888505,6.4069455354135725
-10.365920016035803,2.912605516942526,1.6434332826429798,8.130239031496277
2.8774995107261336,3.197136898190582,0.31100525562712344,5.208631545743184
2.1107488852603913,4.174624870146661,-1.6568062946228113,5.170045624319636
-9.393008453416392,3.398420601471853,2.8913019416066525,7.008870041733213
1.6956881654860465,1.8627237211916823,-1.6947379822224136,6.226857135632569
-10.381107490680469,2.9765438683531094,2.295534312472799,6.5799395298986845
-9.405526893667071,3.7672068924175406,1.7198667825587242,6.7141301353165215
-9.374386734276126,4.51977317411722,2.513358503180462,6.209792685145927
-11.708858675988646,4.6716844847997665,6.576442087174675,3.8200413848189227
1.2605194490124654,2.307834883846879,-1.5496008643097319,3.726899791046193
1.3460647914371728,2.089631937192117,0.17106453335438943,5.128734911605182
-9.294458589172653,3.1070943443719425,5.114881784016587,1.790365691491697
-9.660990726948222,2.442817002075633,3.223418820968048,1.2671831861953242
-10.839314149648402,3.397267756191757,1.7247734191375073,9.034350971882873
-8.891706467523997,4.3224079802724615,6.181959865878928,2.3420172107135198
-9.05683687147159,3.0919652995529714,3.848746147270605,7.989913642845248
-7.914267351882927,4.500099973499838,7.803797172997935,2.3995671476112626
-8.046534944711746,1.5843736277897733,7.15274123093185,1.8885164404434502
1.9177948055266012,1.4803503555221276,-0.8971708328885151,4.422656644330482
-0.22470252592899875,2.340401203174311,-0.06746527817396908,6.156697152001317
-8.715379208127343,2.6392538274923383,5.8598591931165265,3.2950304458412534
2.8167582592470657,3.4964261681832864,-0.5879961920378922,4.2265670287763495
-7.46464113398675,2.3165343168743697,2.0617707817642694,8.194967076244904
-6.712204091611002,2.631627181979014,6.191803598919404,3.5399669161059344
-9.482063939474473,3.480045030128106,3.8869176500189093,3.5463180927311146
1.6571996447539308,3.6124031185963266,1.2754766522207177,6.351267335074119
-8.971453384763889,2.8984201159292744,5.179526655871721,2.621628949662125
2.6754506123142328,2.5955060157480867,-0.8040154964399597,5.8548123151894504
-8.591397689487167,3.0868620374598033,5.066139090601173,2.8295795924184852
-7.791715646865904,3.7788145191142073,6.082871635873341,1.3662930620488687
-0.21960283605694064,2.6705721475574338,-0.14459153769791355,5.389868288841061
1.1610635719226436,2.9224238595638763,-0.6213552496860151,7.171975815410965
-9.370641222054635,3.863977357249004,3.182398077274301,8.178397642929514
2.0014044865398564,4.885839798299596,0.06482030330706623,5.860498039521578
-8.742349590707173,2.016934111951673,-2.3287447795713696,6.036563675372365
-10.378284830328827,2.5730901593064957,3.6000825204742073,8.17559539576907
-8.440284398919925,3.901802786778721,3.079343557668908,8.46452612826145
-7.234845813075589,3.900641167996043,2.00046265349338,6.702154036116271
1.1337986627032093,2.6688177163316014,-0.0730956136770674,5.076402961974215
-10.339049957180649,1.9307001903378764,5.864763027163278,4.243347697514491
2.9158740910277174,2.3288469528243265,0.4459404219388081,7.493978565742887
0.7248663413533356,4.602454187279376,-1.3446214555600244,7.429106057984102
-9.694672261853817,3.4497202142640013,6.290476434851717,0.21418282004387912
-8.765685157379233,2.4980756563220137,1.0846951748069342,7.406067464210805
-8.710135895351225,2.9236823533417233,1.7479633972797965,7.7592469849719725
2.9698201187351696,2.4183158747570563,-1.5854634763957702,5.864884910120624
1.3906920290635023,3.8574369637950294,-0.22502437589031354,6.218215109920923
0.8195984428317578,3.1547574924500377,-0.024588905364357982,4.6525669593493815
-9.63573534023671,3.2271123192844975,7.041248814338114,2.1098152404710766
2.709475188653256,2.677167031098876,-1.7466152696127533,5.0532344024646605
-8.752108374805575,3.2846640213086973,0.5556019325239789,7.0421896710940715
3.717374493206321,2.392042608945243,-0.6928509804409423,5.385900073319673
0.7042953361895614,2.587539517999833,-0.14220461152805397,4.82655670962564
-7.657913015645932,1.495717582334101,3.727942883117687,3.2308886002171637
1.4885087798586727,4.279560015225693,-0.37986367172572844,6.570213170391172
-9.229143729931202,2.189261632598354,2.4832065282813223,7.431580650294878
-9.190136910788658,3.3194547664143244,4.204723312513693,1.4024524621354117
-8.15531659898678,2.1388494477140103,1.8411884050838745,7.838625997373507
0.24944841776131366,2.6539515450431534,-0.5156675456467202,3.30950613820164
1.8831239854916642,3.675434042569963,-0.9507307647668787,6.85774133571018
-9.367060902561239,2.8538074877994632,3.7858204357113685,1.5642514329861337
-9.700106724621431,3.17830949251666,2.1393576784057338,4.878578305235586
-9.839643947439146,3.2628379815074404,4.36061184292717,4.162363317272888
3.0572451532777896,2.5388348578081645,-0.8989929864663884,5.682581164430296
2.097250051443671,2.8976366225009396,-0.8516659298830833,5.317098390945448
